path,gender,number,намбэр
train/294798300f.wav,female,905732,девятьсот пять тысяч семьсот тридцать два
train/bcf99aff1e.wav,male,75996,семьдесят пять тысяч девятьсот девяносто шесть
train/88749275e9.wav,male,213293,двести тринадцать тысяч двести девяносто три
train/57c00ccdc0.wav,female,102337,сто две тысячи триста тридцать семь
train/35b4f0252b.wav,male,511633,пятьсот одиннадцать тысяч шестьсот тридцать три
train/0d3e2ac55c.wav,male,283200,двести восемьдесят три тысячи двести
train/8c1bd8eaa3.wav,female,573001,пятьсот семьдесят три тысячи один
train/fef78bc3d0.wav,female,117035,сто семнадцать тысяч тридцать пять
train/cddbb3acb3.wav,female,423120,четыреста двадцать три тысячи сто двадцать
train/3804d390d5.wav,male,728996,семьсот двадцать восемь тысяч девятьсот девяносто шесть
train/b7e8f8601c.wav,male,249098,двести сорок девять тысяч девяносто восемь
train/68fef1b036.wav,male,81457,восемьдесят одна тысяча четыреста пятьдесят семь
train/22113d3d29.wav,male,723524,семьсот двадцать три тысячи пятьсот двадцать четыре
train/657a6df4a8.wav,male,162530,сто шестьдесят две тысячи пятьсот тридцать
train/01d7916325.wav,male,946256,девятьсот сорок шесть тысяч двести пятьдесят шесть
train/d65ec18f04.wav,female,971785,девятьсот семьдесят одна тысяча семьсот восемьдесят пять
train/d9b0fc3c20.wav,male,689388,шестьсот восемьдесят девять тысяч триста восемьдесят восемь
train/1566ce0235.wav,female,642754,шестьсот сорок две тысячи семьсот пятьдесят четыре
train/665817755c.wav,female,828650,восемьсот двадцать восемь тысяч шестьсот пятьдесят
train/1f5411e76f.wav,male,689658,шестьсот восемьдесят девять тысяч шестьсот пятьдесят восемь
train/a643c3f1ce.wav,female,112940,сто двенадцать тысяч девятьсот сорок
train/14c3a48f52.wav,female,664680,шестьсот шестьдесят четыре тысячи шестьсот восемьдесят
train/d66fccafa8.wav,male,238378,двести тридцать восемь тысяч триста семьдесят восемь
train/a4373a6320.wav,male,308490,триста восемь тысяч четыреста девяносто
train/d88e6c7484.wav,female,15687,пятнадцать тысяч шестьсот восемьдесят семь
train/c4ae6fe73e.wav,female,164636,сто шестьдесят четыре тысячи шестьсот тридцать шесть
train/7007af9a57.wav,female,309681,триста девять тысяч шестьсот восемьдесят один
